group,time,IFlu,IRSV
8,63,8.2743e-07,0.00049019
8,64,1.0437e-06,0.00074945
8,65,1.3597e-06,0.0011893
8,66,1.8203e-06,0.0019481
8,67,2.488e-06,0.0032687
8,68,3.4431e-06,0.0055661
8,69,4.7697e-06,0.0094979
8,70,6.5138e-06,0.015976
8,71,8.5889e-06,0.025875
8,72,1.0674e-05,0.039237
8,73,1.2244e-05,0.054062
8,74,1.2876e-05,0.06621
8,75,1.2612e-05,0.071669
8,76,1.1888e-05,0.069389
8,77,1.1157e-05,0.061438
8,78,1.0663e-05,0.050943
8,79,1.0458e-05,0.040353
8,80,1.0491e-05,0.03099
8,81,1.0664e-05,0.023302
8,82,1.0867e-05,0.01726
8,83,1.0987e-05,0.012637
8,84,1.093e-05,0.0091596
8,85,1.0634e-05,0.0065754
8,86,1.0076e-05,0.0046739
8,87,9.2773e-06,0.0032886
8,88,8.2939e-06,0.0022894
8,89,7.2039e-06,0.001577
8,90,6.0898e-06,0.0010752
8,91,5.0233e-06,0.00072618
8,92,4.0571e-06,0.00048663
8,93,3.2211e-06,0.00032403
8,94,2.5254e-06,0.00021514
8,95,1.9646e-06,0.00014261
8,96,1.5244e-06,9.4988e-05
8,97,1.1859e-06,6.3655e-05
8,98,9.3009e-07,4.3144e-05
8,99,7.392e-07,2.9689e-05
8,100,5.985e-07,2.0852e-05
8,101,4.9612e-07,1.5007e-05
8,102,4.2304e-07,1.1123e-05
8,103,3.7269e-07,8.5247e-06
8,104,3.4056e-07,6.7844e-06
8,105,3.2392e-07,5.628e-06
9,1,1.9742e-15,3.6005e-05
9,2,1.9174e-15,3.1991e-05
9,3,1.9939e-15,2.9845e-05
9,4,2.2263e-15,2.9307e-05
9,5,2.671e-15,3.0339e-05
9,6,3.4532e-15,3.3149e-05
9,7,4.8012e-15,3.8239e-05
9,8,7.138e-15,4.6511e-05
9,9,1.1421e-14,5.9659e-05
9,10,1.9487e-14,8.0486e-05
9,11,3.5295e-14,0.00011388
9,12,6.7743e-14,0.00016854
9,13,1.3592e-13,0.0002595
9,14,2.8576e-13,0.00041428
9,15,6.2051e-13,0.00068141
9,16,1.3827e-12,0.0011479
9,17,3.1306e-12,0.0019661
9,18,7.1093e-12,0.0033948
9,19,1.6013e-11,0.0058476
9,20,3.5164e-11,0.0099255
9,21,7.3793e-11,0.016315
9,22,1.4459e-10,0.025463
9,23,2.5822e-10,0.036871
9,24,4.1367e-10,0.048524
9,25,5.9381e-10,0.057319
9,26,7.7704e-10,0.060782
9,27,9.5323e-10,0.05853
9,28,1.1258e-09,0.052093
9,29,1.3017e-09,0.043635
9,30,1.4815e-09,0.034932
9,31,1.6547e-09,0.027037
9,32,1.8009e-09,0.020395
9,33,1.8946e-09,0.015073
9,34,1.9138e-09,0.010949
9,35,1.8472e-09,0.0078328
9,36,1.6997e-09,0.0055264
9,37,1.491e-09,0.0038488
9,38,1.2493e-09,0.0026494
9,39,1.0036e-09,0.0018046
9,40,7.7691e-10,0.0012186
9,41,5.8327e-10,0.00081767
9,42,4.2771e-10,0.00054642
9,43,3.0878e-10,0.00036512
9,44,2.2126e-10,0.00024455
9,45,1.5878e-10,0.00016511
9,46,1.1503e-10,0.00011259
9,47,8.4923e-11,7.8143e-05
9,48,6.44e-11,5.5321e-05
9,49,5.0573e-11,4.0157e-05
9,50,4.1436e-11,3.0041e-05
9,51,3.5679e-11,2.3252e-05
9,52,3.2485e-11,1.8704e-05
9,53,3.1451e-11,1.5697e-05
9,54,3.2524e-11,1.3792e-05
9,55,3.6067e-11,1.2722e-05
9,56,4.3041e-11,1.2352e-05
9,57,5.5188e-11,1.2642e-05
9,58,7.6372e-11,1.3656e-05
9,59,1.1378e-10,1.5575e-05
9,60,1.8231e-10,1.8746e-05
9,61,3.1321e-10,2.3784e-05
9,62,5.7521e-10,3.1755e-05
9,63,1.1232e-09,4.4492e-05
9,64,2.3253e-09,6.5241e-05
9,65,5.02e-09,9.9578e-05
9,66,1.1414e-08,0.00015777
9,67,2.6781e-08,0.00025784
9,68,6.4537e-08,0.00043233
9,69,1.5844e-07,0.00073905
9,70,3.9035e-07,0.0012785
9,71,9.6228e-07,0.0022216
9,72,2.3294e-06,0.0038426
9,73,5.4838e-06,0.0065427
9,74,1.2341e-05,0.010836
9,75,2.6046e-05,0.017172
9,76,5.0535e-05,0.025592
9,77,8.8581e-05,0.035243
9,78,0.00013904,0.044224
9,79,0.0001963,0.05028
9,80,0.0002534,0.051973
9,81,0.00030572,0.049385
9,82,0.00035142,0.043763
9,83,0.00038953,0.036687
9,84,0.00041813,0.029446
9,85,0.00043412,0.022838
9,86,0.00043434,0.017231
9,87,0.00041716,0.012707
9,88,0.00038355,0.0091884
9,89,0.0003373,0.0065322
9,90,0.00028402,0.004575
9,91,0.00022969,0.003164
9,92,0.0001792,0.0021654
9,93,0.00013568,0.0014704
9,94,0.00010039,0.00099389
9,95,7.3142e-05,0.00067082
9,96,5.291e-05,0.00045395
9,97,3.8326e-05,0.00030928
9,98,2.804e-05,0.00021306
9,99,2.0901e-05,0.00014914
9,100,1.6007e-05,0.00010657
9,101,1.2698e-05,7.8108e-05
9,102,1.0513e-05,5.9003e-05
9,103,9.1487e-06,4.6141e-05
9,104,8.4215e-06,3.7516e-05
9,105,8.2454e-06,3.1839e-05
10,1,3.3546e-06,6.821e-06
10,2,3.1029e-06,5.8268e-06
10,3,2.9443e-06,5.2109e-06
10,4,2.8683e-06,4.8894e-06
10,5,2.8701e-06,4.8211e-06
10,6,2.9506e-06,5.0004e-06
10,7,3.116e-06,5.457e-06
10,8,3.3787e-06,6.2636e-06
10,9,3.7591e-06,7.5536e-06
10,10,4.2865e-06,9.5532e-06
10,11,5.0032e-06,1.2641e-05
10,12,5.9676e-06,1.7445e-05
10,13,7.2603e-06,2.5019e-05
10,14,8.9904e-06,3.7121e-05
10,15,1.1305e-05,5.6726e-05
10,16,1.4399e-05,8.8787e-05
10,17,1.8527e-05,0.00014159
10,18,2.4012e-05,0.00022863
10,19,3.1255e-05,0.00037158
10,20,4.0729e-05,0.00060384
10,21,5.2957e-05,0.00097483
10,22,6.8456e-05,0.0015526
10,23,8.7636e-05,0.0024226
10,24,0.00011063,0.0036763
10,25,0.00013711,0.0053869
10,26,0.00016606,0.0075658
10,27,0.00019571,0.010117
10,28,0.00022375,0.012807
10,29,0.00024778,0.015285
10,30,0.00026598,0.017166
10,31,0.00027756,0.018148
10,32,0.00028284,0.018102
10,33,0.00028291,0.017105
10,34,0.00027911,0.015383
10,35,0.00027269,0.013234
10,36,0.00026456,0.010945
10,37,0.00025535,0.008745
10,38,0.00024542,0.0067807
10,39,0.00023505,0.0051252
10,40,0.00022446,0.0037933
10,41,0.00021388,0.0027615
10,42,0.00020356,0.0019867
10,43,0.0001938,0.0014194
10,44,0.00018488,0.0010122
10,45,0.00017707,0.00072415
10,46,0.00017066,0.00052264
10,47,0.00016589,0.00038246
10,48,0.00016303,0.00028538
10,49,0.00016234,0.00021819
10,50,0.00016418,0.00017182
10,51,0.00016898,0.00013999
10,52,0.00017732,0.00011852
10,53,0.00019003,0.00010468
10,54,0.00020826,9.676e-05
10,55,0.00023362,9.3863e-05
10,56,0.00026844,9.5754e-05
10,57,0.00031601,0.00010287
10,58,0.00038107,0.00011645
10,59,0.00047038,0.0001389
10,60,0.00059364,0.00017439
10,61,0.00076456,0.00023009
10,62,0.0010023,0.00031817
10,63,0.0013329,0.00045954
10,64,0.0017896,0.0006902
10,65,0.0024113,0.0010719
10,66,0.003235,0.0017102
10,67,0.0042775,0.0027804
10,68,0.0055042,0.004561
10,69,0.0067887,0.0074628
10,70,0.0078914,0.012012
10,71,0.0085031,0.018719
10,72,0.008379,0.027742
10,73,0.0075008,0.038387
10,74,0.0061222,0.048795
10,75,0.0046268,0.056415
10,76,0.0033196,0.05929
10,77,0.0023259,0.057125
10,78,0.0016307,0.051178
10,79,0.0011626,0.0433
10,80,0.00084916,0.035081
10,81,0.00063576,0.027515
10,82,0.0004863,0.021057
10,83,0.0003781,0.015803
10,84,0.00029723,0.011669
10,85,0.00023514,0.0084919
10,86,0.00018647,0.0060957
10,87,0.00014782,0.004318
10,88,0.00011692,0.0030195
10,89,9.2178e-05,0.0020851
10,90,7.2413e-05,0.0014229
10,91,5.6705e-05,0.00096096
10,92,4.4299e-05,0.000643
10,93,3.457e-05,0.00042742
10,94,2.6993e-05,0.0002829
10,95,2.1127e-05,0.00018701
10,96,1.661e-05,0.00012397
10,97,1.3146e-05,8.2658e-05
10,98,1.0498e-05,5.5717e-05
10,99,8.4777e-06,3.81e-05
10,100,6.9396e-06,2.6566e-05
10,101,5.7705e-06,1.8964e-05
10,102,4.8845e-06,1.3923e-05
10,103,4.2171e-06,1.0557e-05
10,104,3.7202e-06,8.3001e-06
10,105,3.3586e-06,6.7911e-06
11,1,9.4386e-11,0.00013176
11,2,6.5132e-11,0.00012631
11,3,4.6958e-11,0.0001272
11,4,3.5426e-11,0.00013484
11,5,2.7998e-11,0.00015066
11,6,2.3193e-11,0.00017754
11,7,2.0138e-11,0.00022059
11,8,1.8316e-11,0.00028869
11,9,1.7428e-11,0.00039732
11,10,1.7317e-11,0.00057335
11,11,1.7921e-11,0.00086451
11,12,1.9249e-11,0.0013562
11,13,2.1366e-11,0.0022007
11,14,2.4365e-11,0.003667
11,15,2.8316e-11,0.0062154
11,16,3.3168e-11,0.010578
11,17,3.8541e-11,0.017754
11,18,4.3487e-11,0.028668
11,19,4.6464e-11,0.043184
11,20,4.6036e-11,0.058776
11,21,4.212e-11,0.07069
11,22,3.6311e-11,0.074865
11,23,3.058e-11,0.070882
11,24,2.605e-11,0.061502
11,25,2.2919e-11,0.050142
11,26,2.0927e-11,0.039197
11,27,1.972e-11,0.029812
11,28,1.8965e-11,0.022271
11,29,1.8391e-11,0.016437
11,30,1.7785e-11,0.012021
11,31,1.6996e-11,0.0087232
11,32,1.5943e-11,0.0062807
11,33,1.4608e-11,0.0044843
11,34,1.3037e-11,0.0031727
11,35,1.1316e-11,0.0022221
11,36,9.5509e-12,0.0015401
11,37,7.8468e-12,0.001056
11,38,6.2872e-12,0.00071653
11,39,4.9263e-12,0.00048158
11,40,3.7873e-12,0.000321
11,41,2.8682e-12,0.0002127
11,42,2.1489e-12,0.0001403
11,43,1.6006e-12,9.2572e-05
11,44,1.1909e-12,6.1216e-05
11,45,8.8963e-13,4.0673e-05
11,46,6.712e-13,2.7479e-05
11,47,5.136e-13,1.8742e-05
11,48,4.008e-13,1.3019e-05
11,49,3.2054e-13,9.3164e-06
11,50,2.6389e-13,6.8549e-06
11,51,2.2468e-13,5.1948e-06
11,52,1.9857e-13,4.0837e-06
11,53,1.8278e-13,3.3405e-06
11,54,1.7578e-13,2.8544e-06
11,55,1.77e-13,2.5542e-06
11,56,1.8696e-13,2.3987e-06
11,57,2.0736e-13,2.3683e-06
11,58,2.4164e-13,2.4606e-06
11,59,2.9575e-13,2.6911e-06
11,60,3.799e-13,3.0971e-06
11,61,5.1129e-13,3.7464e-06
11,62,7.196e-13,4.7557e-06
11,63,1.0557e-12,6.318e-06
11,64,1.6101e-12,8.7603e-06
11,65,2.5409e-12,1.2626e-05
11,66,4.1341e-12,1.8841e-05
11,67,6.8979e-12,2.8962e-05
11,68,1.1748e-11,4.5635e-05
11,69,2.0307e-11,7.3284e-05
11,70,3.5429e-11,0.00011924
11,71,6.2039e-11,0.00019539
11,72,1.0836e-10,0.00032037
11,73,1.8771e-10,0.00052233
11,74,3.2053e-10,0.00084128
11,75,5.3629e-10,0.0013298
11,76,8.7397e-10,0.0020496
11,77,1.3788e-09,0.00306
11,78,2.0939e-09,0.0043978
11,79,3.0446e-09,0.0060478
11,80,4.22e-09,0.0079161
11,81,5.5581e-09,0.0098204
11,82,6.9474e-09,0.011515
11,83,8.2459e-09,0.012748
11,84,9.3164e-09,0.013334
11,85,1.0057e-08,0.013206
11,86,1.0419e-08,0.012427
11,87,1.0406e-08,0.011156
11,88,1.006e-08,0.0095982
11,89,9.4497e-09,0.0079504
11,90,8.6545e-09,0.0063705
11,91,7.7534e-09,0.0049614
11,92,6.818e-09,0.0037737
11,93,5.9064e-09,0.0028172
11,94,5.0614e-09,0.0020747
11,95,4.3096e-09,0.0015153
11,96,3.6636e-09,0.0011035
11,97,3.1253e-09,0.00080576
11,98,2.6896e-09,0.00059329
11,99,2.3476e-09,0.00044297
11,100,2.0892e-09,0.00033727
11,101,1.9055e-09,0.00026327
11,102,1.7898e-09,0.00021178
11,103,1.7392e-09,0.00017641
11,104,1.7556e-09,0.00015285
11,105,1.8475e-09,0.00013829
12,1,3.7956e-07,4.567e-06
12,2,4.2078e-07,3.9673e-06
12,3,5.0159e-07,3.6151e-06
12,4,6.447e-07,3.4634e-06
12,5,8.9492e-07,3.4944e-06
12,6,1.3432e-06,3.717e-06
12,7,2.1758e-06,4.1696e-06
12,8,3.8122e-06,4.9315e-06
12,9,7.139e-06,6.1406e-06
12,10,1.4408e-05,8.039e-06
12,11,3.0913e-05,1.1033e-05
12,12,7.0413e-05,1.5828e-05
12,13,0.00016865,2.3633e-05
12,14,0.0004217,3.6559e-05
12,15,0.0010882,5.8249e-05
12,16,0.0028492,9.4821e-05
12,17,0.0073314,0.00015574
12,18,0.017399,0.00025251
12,19,0.03391,0.00039042
12,20,0.047258,0.00055946
12,21,0.044889,0.00075653
12,22,0.031601,0.0010204
12,23,0.018601,0.0014216
12,24,0.0099737,0.0020415
12,25,0.0051053,0.0029608
12,26,0.0025497,0.0042421
12,27,0.0012529,0.0058982
12,28,0.00060682,0.0078575
12,29,0.00028946,0.0099435
12,30,0.00013566,0.01189
12,31,6.2435e-05,0.013403
12,32,2.8294e-05,0.014242
12,33,1.2542e-05,0.014295
12,34,5.4264e-06,0.0136
12,35,2.4059e-06,0.012319
12,36,9.6571e-07,0.010675
12,37,4.5907e-07,0.0088943
12,38,1.8656e-07,0.0071611
12,39,7.9413e-08,0.0055994
12,40,3.258e-08,0.0042735
12,41,1.3166e-08,0.0031998
12,42,5.4195e-09,0.0023628
12,43,2.2278e-09,0.0017299
12,44,9.072e-10,0.0012626
12,45,3.8122e-10,0.00092403
12,46,1.627e-10,0.00068185
12,47,6.9481e-11,0.0005102
12,48,3.2346e-11,0.00038933
12,49,1.4804e-11,0.0003046
12,50,7.2299e-12,0.00024562
12,51,3.7979e-12,0.00020512
12,52,1.9824e-12,0.0001782
12,53,1.112e-12,0.00016167
12,54,6.465e-13,0.00015372
12,55,4.0274e-13,0.00015359
12,56,2.6485e-13,0.00016161
12,57,1.859e-13,0.0001793
12,58,1.3899e-13,0.00020993
12,59,1.1091e-13,0.00025931
12,60,9.4366e-14,0.00033764
12,61,8.5482e-14,0.00046257
12,62,8.2247e-14,0.00066509
12,63,8.3773e-14,0.00099996
12,64,8.9929e-14,0.0015651
12,65,1.0116e-13,0.0025351
12,66,1.1833e-13,0.0042173
12,67,1.425e-13,0.0071329
12,68,1.7421e-13,0.012097
12,69,2.1207e-13,0.020168
12,70,2.5068e-13,0.032192
12,71,2.7972e-13,0.04761
12,72,2.8848e-13,0.063211
12,73,2.7473e-13,0.07389
12,74,2.4756e-13,0.076128
12,75,2.1911e-13,0.07043
12,76,1.9665e-13,0.060055
12,77,1.8176e-13,0.048379
12,78,1.7299e-13,0.037536
12,79,1.6788e-13,0.028431
12,80,1.6385e-13,0.021205
12,81,1.5859e-13,0.015654
12,82,1.5038e-13,0.011467
12,83,1.3837e-13,0.0083415
12,84,1.2265e-13,0.0060252
12,85,1.0425e-13,0.0043176
12,86,8.4744e-14,0.0030667
12,87,6.5824e-14,0.002157
12,88,4.8887e-14,0.0015013
12,89,3.4794e-14,0.001034
12,90,2.38e-14,0.00070449
12,91,1.5728e-14,0.00047575
12,92,1.0077e-14,0.0003184
12,93,6.3133e-15,0.00021195
12,94,3.8746e-15,0.00014039
12,95,2.3673e-15,9.3127e-05
12,96,1.4285e-15,6.1768e-05
12,97,8.7281e-16,4.1344e-05
12,98,5.4385e-16,2.802e-05
12,99,3.3841e-16,1.9169e-05
12,100,2.1902e-16,1.343e-05
12,101,1.5005e-16,9.6941e-06
12,102,1.0505e-16,7.1625e-06
12,103,7.7096e-17,5.4694e-06
12,104,5.9648e-17,4.3336e-06
12,105,4.9001e-17,3.5773e-06
13,1,0.00016543,9.8064e-05
13,2,0.00015324,9.3325e-05
13,3,0.00014574,9.3249e-05
13,4,0.00014243,9.8021e-05
13,5,0.00014309,0.00010854
13,6,0.00014782,0.00012667
13,7,0.00015698,0.00015578
13,8,0.00017127,0.00020168
13,9,0.0001918,0.00027439
13,10,0.00022016,0.00039126
13,11,0.00025856,0.00058286
13,12,0.00030991,0.00090309
13,13,0.00037796,0.001448
13,14,0.00046706,0.0023869
13,15,0.00058157,0.0040128
13,16,0.00072397,0.0068081
13,17,0.00089107,0.0115
13,18,0.0010675,0.018969
13,19,0.0012202,0.029842
13,20,0.0013028,0.043488
13,21,0.0012818,0.057175
13,22,0.0011667,0.066754
13,23,0.001007,0.069291
13,24,0.00085431,0.064951
13,25,0.00073549,0.056224
13,26,0.00065488,0.045932
13,27,0.00060653,0.036038
13,28,0.00058223,0.027502
13,29,0.00057457,0.020583
13,30,0.00057749,0.015185
13,31,0.00058599,0.011073
13,32,0.00059599,0.0079909
13,33,0.00060417,0.0057074
13,34,0.00060802,0.004034
13,35,0.00060586,0.0028203
13,36,0.00059692,0.0019496
13,37,0.00058121,0.0013332
13,38,0.00055949,0.00090153
13,39,0.000533,0.00060404
13,40,0.00050326,0.00040116
13,41,0.00047187,0.00026482
13,42,0.00044035,0.00017414
13,43,0.00041001,0.0001144
13,44,0.00038189,7.535e-05
13,45,0.00035679,4.9952e-05
13,46,0.00033528,3.3453e-05
13,47,0.00031776,2.274e-05
13,48,0.00030453,1.5751e-05
13,49,0.00029587,1.1169e-05
13,50,0.0002921,8.1418e-06
13,51,0.00029367,6.1267e-06
13,52,0.00030124,4.7782e-06
13,53,0.0003158,3.8757e-06
13,54,0.00033878,3.2798e-06
13,55,0.00037227,2.9037e-06
13,56,0.00041927,2.695e-06
13,57,0.00048405,2.6262e-06
13,58,0.00057266,2.6894e-06
13,59,0.0006937,2.8947e-06
13,60,0.00085915,3.2729e-06
13,61,0.0010856,3.8823e-06
13,62,0.0013954,4.8215e-06
13,63,0.0018173,6.2509e-06
13,64,0.0023859,8.4293e-06
13,65,0.0031372,1.177e-05
13,66,0.0040981,1.6929e-05
13,67,0.0052666,2.4935e-05
13,68,0.006585,3.7375e-05
13,69,0.0079176,5.6649e-05
13,70,0.0090554,8.6322e-05
13,71,0.0097691,0.00013159
13,72,0.0098979,0.00019992
13,73,0.0094213,0.00030175
13,74,0.0084619,0.00045119
13,75,0.007223,0.00066601
13,76,0.0059076,0.00096638
13,77,0.0046665,0.0013713
13,78,0.0035842,0.0018925
13,79,0.0026914,0.0025258
13,80,0.0019839,0.0032435
13,81,0.0014398,0.0039899
13,82,0.0010313,0.0046859
13,83,0.00073032,0.0052431
13,84,0.00051226,0.0055844
13,85,0.00035656,0.0056636
13,86,0.00024665,0.0054773
13,87,0.0001699,0.0050626
13,88,0.00011671,0.0044856
13,89,8.0066e-05,0.0038233
13,90,5.4947e-05,0.0031475
13,91,3.7754e-05,0.0025136
13,92,2.6014e-05,0.0019565
13,93,1.7997e-05,0.0014916
13,94,1.2517e-05,0.0011198
13,95,8.7677e-06,0.00083237
13,96,6.1943e-06,0.00061606
13,97,4.4228e-06,0.00045668
13,98,3.1973e-06,0.00034103
13,99,2.345e-06,0.00025806
13,100,1.7481e-06,0.00019898
13,101,1.3277e-06,0.00015721
13,102,1.0288e-06,0.00012794
13,103,8.1515e-07,0.00010775
13,104,6.6132e-07,9.4329e-05
13,105,5.502e-07,8.618e-05
14,1,2.8787e-05,3.5428e-06
14,2,2.6083e-05,2.9574e-06
14,3,2.473e-05,2.5788e-06
14,4,2.4578e-05,2.3539e-06
14,5,2.5634e-05,2.2526e-06
14,6,2.8069e-05,2.2619e-06
14,7,3.2261e-05,2.3838e-06
14,8,3.8888e-05,2.6359e-06
14,9,4.9087e-05,3.0547e-06
14,10,6.4746e-05,3.7039e-06
14,11,8.8978e-05,4.6873e-06
14,12,0.00012698,6.1734e-06
14,13,0.00018738,8.43e-06
14,14,0.0002846,1.1887e-05
14,15,0.00044236,1.7226e-05
14,16,0.00069916,2.5519e-05
14,17,0.001115,3.8422e-05
14,18,0.0017773,5.8417e-05
14,19,0.0027986,8.906e-05
14,20,0.0042891,0.0001351
14,21,0.0062822,0.00020226
14,22,0.0086118,0.00029647
14,23,0.010821,0.00042261
14,24,0.012268,0.00058345
14,25,0.012464,0.0007794
14,26,0.0114,0.0010086
14,27,0.0095035,0.001266
14,28,0.0073387,0.0015409
14,29,0.0053317,0.001815
14,30,0.0036916,0.0020625
14,31,0.0024596,0.0022541
14,32,0.0015878,0.0023634
14,33,0.00099785,0.002374
14,34,0.00061278,0.0022841
14,35,0.00036874,0.0021069
14,36,0.00021781,0.0018668
14,37,0.00012662,0.001593
14,38,7.2677e-05,0.0013137
14,39,4.1143e-05,0.0010511
14,40,2.3212e-05,0.00081952
14,41,1.297e-05,0.00062569
14,42,7.2561e-06,0.00047022
14,43,4.0578e-06,0.00034974
14,44,2.283e-06,0.00025891
14,45,1.2968e-06,0.00019188
14,46,7.4646e-07,0.00014318
14,47,4.3728e-07,0.00010821
14,48,2.6141e-07,8.3283e-05
14,49,1.6048e-07,6.5638e-05
14,50,1.0132e-07,5.3244e-05
14,51,6.6179e-08,4.4665e-05
14,52,4.4809e-08,3.8915e-05
14,53,3.1569e-08,3.5347e-05
14,54,2.3195e-08,3.3578e-05
14,55,1.7813e-08,3.3448e-05
14,56,1.4321e-08,3.5003e-05
14,57,1.2067e-08,3.853e-05
14,58,1.0663e-08,4.4631e-05
14,59,9.8802e-09,5.4393e-05
14,60,9.5938e-09,6.9669e-05
14,61,9.7506e-09,9.3634e-05
14,62,1.0354e-08,0.00013171
14,63,1.146e-08,0.00019331
14,64,1.3181e-08,0.00029491
14,65,1.5698e-08,0.00046549
14,66,1.9278e-08,0.00075637
14,67,2.429e-08,0.0012574
14,68,3.1214e-08,0.0021241
14,69,4.0615e-08,0.0036159
14,70,5.3014e-08,0.0061398
14,71,6.8593e-08,0.010268
14,72,8.6615e-08,0.016635
14,73,1.0478e-07,0.025587
14,74,1.1916e-07,0.036534
14,75,1.2578e-07,0.047458
14,76,1.2332e-07,0.055424
14,77,1.1416e-07,0.058217
14,78,1.0238e-07,0.055634
14,79,9.1138e-08,0.049212
14,80,8.1817e-08,0.041016
14,81,7.4466e-08,0.032696
14,82,6.8555e-08,0.025211
14,83,6.3413e-08,0.018951
14,84,5.8477e-08,0.013959
14,85,5.3363e-08,0.010105
14,86,4.7905e-08,0.007204
14,87,4.2132e-08,0.0050623
14,88,3.6218e-08,0.0035089
14,89,3.0407e-08,0.0024011
14,90,2.4948e-08,0.0016235
14,91,2.0041e-08,0.0010858
14,92,1.5804e-08,0.00071995
14,93,1.2279e-08,0.00047384
14,94,9.4383e-09,0.00031067
14,95,7.2099e-09,0.00020332
14,96,5.5011e-09,0.00013342
14,97,4.2132e-09,8.7933e-05
14,98,3.2571e-09,5.8754e-05
14,99,2.554e-09,3.9647e-05
14,100,2.0422e-09,2.7289e-05
14,101,1.6734e-09,1.9278e-05
14,102,1.4118e-09,1.3941e-05
14,103,1.2316e-09,1.0402e-05
14,104,1.1154e-09,8.0349e-06
14,105,1.0524e-09,6.4474e-06
15,1,2.8353e-12,0.00010474
15,2,2.9815e-12,9.9771e-05
15,3,3.368e-12,9.979e-05
15,4,4.0985e-12,0.00010502
15,5,5.382e-12,0.00011644
15,6,7.6301e-12,0.0001361
15,7,1.1681e-11,0.00016768
15,8,1.9248e-11,0.00021749
15,9,3.4165e-11,0.00029662
15,10,6.4617e-11,0.00042392
15,11,1.3071e-10,0.00063333
15,12,2.793e-10,0.00098432
15,13,6.2726e-10,0.0015836
15,14,1.467e-09,0.00262
15,15,3.5235e-09,0.0044207
15,16,8.5877e-09,0.0075252
15,17,2.0788e-08,0.012741
15,18,4.8693e-08,0.021018
15,19,1.0684e-07,0.032921
15,20,2.1228e-07,0.047485
15,21,3.7409e-07,0.06139
15,22,5.8838e-07,0.070123
15,23,8.5515e-07,0.071087
15,24,1.2022e-06,0.065168
15,25,1.6946e-06,0.055348
15,26,2.4339e-06,0.04453
15,27,3.5566e-06,0.03453
15,28,5.2241e-06,0.02612
15,29,7.5915e-06,0.019425
15,30,1.0746e-05,0.014266
15,31,1.4626e-05,0.010371
15,32,1.895e-05,0.0074695
15,33,2.3217e-05,0.0053291
15,34,2.6797e-05,0.0037651
15,35,2.9097e-05,0.0026324
15,36,2.9749e-05,0.0018208
15,37,2.8717e-05,0.0012459
15,38,2.628e-05,0.00084351
15,39,2.2928e-05,0.00056577
15,40,1.9194e-05,0.00037622
15,41,1.5533e-05,0.00024877
15,42,1.2251e-05,0.00016374
15,43,9.4988e-06,0.00010784
15,44,7.3045e-06,7.1053e-05
15,45,5.6232e-06,4.7272e-05
15,46,4.3735e-06,3.175e-05
15,47,3.4679e-06,2.1631e-05
15,48,2.8286e-06,1.5022e-05
15,49,2.3934e-06,1.0681e-05
15,50,2.1178e-06,7.8124e-06
15,51,1.9742e-06,5.9001e-06
15,52,1.9515e-06,4.6206e-06
15,53,2.0577e-06,3.765e-06
15,54,2.3256e-06,3.2028e-06
15,55,2.8284e-06,2.8522e-06
15,56,3.7126e-06,2.6647e-06
15,57,5.2656e-06,2.6161e-06
15,58,8.0887e-06,2.7015e-06
15,59,1.3404e-05,2.9353e-06
15,60,2.4004e-05,3.3544e-06
15,61,4.6292e-05,4.0277e-06
15,62,9.5451e-05,5.0713e-06
15,63,0.00021043,6.6801e-06
15,64,0.00048984,9.172e-06
15,65,0.001196,1.3068e-05
15,66,0.0030085,1.9189e-05
15,67,0.0075491,2.8713e-05
15,68,0.01768,4.2875e-05
15,69,0.034169,6.1775e-05
15,70,0.047035,8.3506e-05
15,71,0.043887,0.00010796
15,72,0.030376,0.00014124
15,73,0.017682,0.00019356
15,74,0.0094489,0.00027726
15,75,0.0048625,0.00040693
15,76,0.0024646,0.00059912
15,77,0.0012417,0.00087006
15,78,0.00062339,0.0012313
15,79,0.0003116,0.0016833
15,80,0.00015446,0.0022097
15,81,7.5898e-05,0.002773
15,82,3.6865e-05,0.0033169
15,83,1.7632e-05,0.003775
15,84,8.233e-06,0.0040858
15,85,3.8375e-06,0.0042074
15,86,1.7332e-06,0.004128
15,87,7.6741e-07,0.0038677
15,88,3.4261e-07,0.0034707
15,89,1.529e-07,0.0029933
15,90,6.6104e-08,0.0024911
15,91,2.7406e-08,0.0020093
15,92,1.1557e-08,0.0015783
15,93,4.847e-09,0.0012134
15,94,1.9704e-09,0.00091807
15,95,8.33e-10,0.00068739
15,96,3.4699e-10,0.00051227
15,97,1.4652e-10,0.00038223
15,98,6.5213e-11,0.00028726
15,99,2.8114e-11,0.00021872
15,100,1.3157e-11,0.0001697
15,101,6.5073e-12,0.00013491
15,102,2.8458e-12,0.00011048
15,103,1.8477e-12,9.3627e-05
15,104,1.0245e-12,8.2494e-05
15,105,5.7491e-13,7.5859e-05
16,1,4.8263e-05,6.5523e-06
16,2,4.7706e-05,5.6554e-06
16,3,4.8206e-05,5.1759e-06
16,4,4.9834e-05,5.0385e-06
16,5,5.2731e-05,5.2289e-06
16,6,5.7119e-05,5.7934e-06
16,7,6.3328e-05,6.8577e-06
16,8,7.1827e-05,8.6674e-06
16,9,8.3272e-05,1.1687e-05
16,10,9.8563e-05,1.6765e-05
16,11,0.00011893,2.553e-05
16,12,0.00014605,4.1045e-05
16,13,0.00018212,6.9453e-05
