group,time,susceptible,infected,recovered
136,67,0.66082,0.0002831,0.3389
136,68,0.67306,0.00061904,0.32632
136,69,0.68371,0.0016491,0.31464
136,70,0.68984,0.0053368,0.30482
136,71,0.67869,0.020403,0.3009
136,72,0.59834,0.081511,0.32015
136,73,0.3669,0.22243,0.41067
136,74,0.15192,0.27271,0.57537
136,75,0.076388,0.20407,0.71954
136,76,0.060807,0.1327,0.80649
136,77,0.064941,0.085673,0.84939
136,78,0.076646,0.057873,0.86548
136,79,0.091744,0.041934,0.86632
136,80,0.10838,0.032846,0.85877
136,81,0.12509,0.028054,0.84686
136,82,0.14096,0.025939,0.83311
136,83,0.15515,0.02575,0.8191
136,84,0.16692,0.027032,0.80605
136,85,0.17576,0.029473,0.79477
136,86,0.18141,0.032691,0.7859
136,87,0.18413,0.036157,0.77971
136,88,0.18473,0.039233,0.77604
136,89,0.18442,0.041299,0.77428
136,90,0.18449,0.041972,0.77354
136,91,0.18606,0.041152,0.77278
136,92,0.18988,0.039075,0.77105
136,93,0.19635,0.036061,0.76759
136,94,0.20555,0.032483,0.76196
136,95,0.21734,0.028685,0.75398
136,96,0.23155,0.024807,0.74364
136,97,0.24791,0.020972,0.73112
136,98,0.26617,0.017299,0.71653
136,99,0.28608,0.013899,0.70002
136,100,0.30726,0.010838,0.68191
136,101,0.32931,0.0081824,0.66251
136,102,0.35187,0.0059704,0.64216
136,103,0.37456,0.0042026,0.62124
136,104,0.39709,0.0028619,0.60005
136,105,0.41924,0.0018982,0.57886
137,1,0.28871,0.033438,0.67785
137,2,0.29113,0.033706,0.67516
137,3,0.29313,0.034082,0.67279
137,4,0.29465,0.034573,0.67078
137,5,0.2956,0.035175,0.66923
137,6,0.29592,0.035881,0.6682
137,7,0.29557,0.036681,0.66775
137,8,0.29455,0.037566,0.66789
137,9,0.29285,0.038525,0.66863
137,10,0.29047,0.039525,0.67
137,11,0.28745,0.040523,0.67203
137,12,0.28384,0.041481,0.67468
137,13,0.27976,0.042368,0.67787
137,14,0.27534,0.043156,0.6815
137,15,0.27069,0.043816,0.68549
137,16,0.26596,0.044314,0.68972
137,17,0.26129,0.044637,0.69407
137,18,0.2568,0.044783,0.69841
137,19,0.25258,0.04477,0.70265
137,20,0.24869,0.044615,0.7067
137,21,0.24523,0.044341,0.71043
137,22,0.24226,0.043974,0.71377
137,23,0.23979,0.043548,0.71667
137,24,0.23775,0.043098,0.71915
137,25,0.23607,0.042647,0.72128
137,26,0.23477,0.042196,0.72303
137,27,0.23383,0.04177,0.7244
137,28,0.2332,0.041376,0.72542
137,29,0.23286,0.041009,0.72613
137,30,0.23278,0.040646,0.72658
137,31,0.23295,0.040283,0.72677
137,32,0.23338,0.039924,0.7267
137,33,0.23405,0.039566,0.72639
137,34,0.23497,0.0392,0.72583
137,35,0.23614,0.038814,0.72505
137,36,0.23757,0.038403,0.72403
137,37,0.23926,0.037976,0.72276
137,38,0.24123,0.037536,0.72123
137,39,0.24347,0.037088,0.71945
137,40,0.24595,0.036631,0.71742
137,41,0.24867,0.036165,0.71516
137,42,0.25162,0.035703,0.71268
137,43,0.25477,0.035256,0.70997
137,44,0.2581,0.034834,0.70707
137,45,0.26157,0.034446,0.70398
137,46,0.26514,0.034094,0.70076
137,47,0.26877,0.033784,0.69745
137,48,0.27241,0.033531,0.69406
137,49,0.276,0.033346,0.69065
137,50,0.27948,0.033238,0.68728
137,51,0.2828,0.033214,0.68398
137,52,0.28589,0.033279,0.68083
137,53,0.28871,0.033442,0.67785
137,54,0.29116,0.03371,0.67513
137,55,0.29317,0.034087,0.67274
137,56,0.29466,0.034573,0.67077
137,57,0.29557,0.035168,0.66926
137,58,0.29589,0.035871,0.66824
137,59,0.29559,0.036685,0.66773
137,60,0.2946,0.037588,0.66781
137,61,0.2929,0.038546,0.66855
137,62,0.29049,0.039528,0.66998
137,63,0.28743,0.040506,0.67207
137,64,0.28381,0.041457,0.67473
137,65,0.27976,0.042355,0.67788
137,66,0.27535,0.043153,0.68149
137,67,0.27072,0.043812,0.68547
137,68,0.26599,0.044306,0.6897
137,69,0.26132,0.044627,0.69405
137,70,0.25681,0.04478,0.69841
137,71,0.25257,0.044771,0.70266
137,72,0.2487,0.044617,0.70668
137,73,0.24529,0.044342,0.71037
137,74,0.24234,0.043979,0.71368
137,75,0.2398,0.043565,0.71663
137,76,0.23768,0.043105,0.71921
137,77,0.23599,0.042637,0.72137
137,78,0.23471,0.042189,0.7231
137,79,0.2338,0.041775,0.72442
137,80,0.23321,0.041387,0.7254
137,81,0.23287,0.041008,0.72613
137,82,0.23279,0.040637,0.72658
137,83,0.23296,0.040278,0.72676
137,84,0.23338,0.039926,0.72669
137,85,0.23405,0.039572,0.72638
137,86,0.23497,0.0392,0.72583
137,87,0.23614,0.038807,0.72506
137,88,0.23757,0.0384,0.72403
137,89,0.23927,0.037979,0.72275
137,90,0.24124,0.037544,0.72121
137,91,0.24347,0.037094,0.71944
137,92,0.24594,0.036629,0.71743
137,93,0.24866,0.036161,0.71518
137,94,0.25161,0.035701,0.71269
137,95,0.25477,0.03526,0.70997
137,96,0.2581,0.034841,0.70706
137,97,0.26157,0.034447,0.70398
137,98,0.26514,0.034089,0.70077
137,99,0.26877,0.03378,0.69745
137,100,0.2724,0.03353,0.69407
137,101,0.27599,0.033349,0.69066
137,102,0.27948,0.033242,0.68728
137,103,0.2828,0.033214,0.68399
137,104,0.2859,0.033276,0.68083
137,105,0.2887,0.033437,0.67787
138,1,0.31916,0.026537,0.6543
138,2,0.32564,0.02665,0.64771
138,3,0.3315,0.02699,0.64151
138,4,0.33656,0.027586,0.63586
138,5,0.34061,0.028477,0.63092
138,6,0.3434,0.029695,0.6269
138,7,0.34471,0.031266,0.62402
138,8,0.34432,0.033218,0.62246
138,9,0.34205,0.035571,0.62238
138,10,0.3377,0.038293,0.62401
138,11,0.33111,0.041282,0.6276
138,12,0.32236,0.0444,0.63324
138,13,0.31171,0.047474,0.64081
138,14,0.29963,0.050289,0.65008
138,15,0.28666,0.052578,0.66076
138,16,0.27354,0.054129,0.67233
138,17,0.26093,0.054826,0.68425
138,18,0.24945,0.054654,0.6959
138,19,0.23945,0.053745,0.70681
138,20,0.2313,0.052282,0.71642
138,21,0.22508,0.050483,0.72444
138,22,0.22054,0.048603,0.73086
138,23,0.21731,0.046841,0.73585
138,24,0.21522,0.045262,0.73952
138,25,0.21401,0.043952,0.74204
138,26,0.21345,0.042905,0.74365
138,27,0.21336,0.042086,0.74456
138,28,0.21354,0.041499,0.74496
138,29,0.21388,0.041103,0.74502
138,30,0.21433,0.040827,0.74484
138,31,0.21489,0.040611,0.7445
138,32,0.21556,0.040408,0.74404
138,33,0.21639,0.040171,0.74344
138,34,0.21745,0.03986,0.74269
138,35,0.21883,0.039442,0.74173
138,36,0.22057,0.038907,0.74052
138,37,0.2228,0.038251,0.73895
138,38,0.22562,0.037478,0.7369
138,39,0.22908,0.036605,0.73431
138,40,0.23317,0.035662,0.73117
138,41,0.23781,0.034691,0.7275
138,42,0.24292,0.033726,0.72336
138,43,0.24853,0.032757,0.71872
138,44,0.2546,0.031805,0.71359
138,45,0.2611,0.030892,0.708
138,46,0.26796,0.03003,0.70201
138,47,0.2751,0.029225,0.69567
138,48,0.28245,0.028489,0.68906
138,49,0.28994,0.027845,0.68222
138,50,0.29746,0.027311,0.67523
138,51,0.3049,0.026907,0.66819
138,52,0.31216,0.02665,0.66119
138,53,0.31912,0.026563,0.65432
138,54,0.32563,0.026675,0.64769
138,55,0.33151,0.027013,0.64148
138,56,0.33654,0.027607,0.63585
138,57,0.34054,0.028489,0.63097
138,58,0.3433,0.029694,0.627
138,59,0.34462,0.031259,0.62412
138,60,0.34428,0.033213,0.6225
138,61,0.34201,0.035557,0.62244
138,62,0.33761,0.038255,0.62414
138,63,0.33103,0.041235,0.62774
138,64,0.32233,0.044385,0.63328
138,65,0.31173,0.047503,0.64076
138,66,0.29966,0.050312,0.65003
138,67,0.28669,0.052576,0.66073
138,68,0.27356,0.054107,0.67233
138,69,0.26093,0.054786,0.68428
138,70,0.24947,0.054622,0.69591
138,71,0.23961,0.05372,0.70667
138,72,0.2315,0.052285,0.71621
138,73,0.22512,0.050527,0.72436
138,74,0.2204,0.048672,0.73093
138,75,0.21714,0.04691,0.73595
138,76,0.21507,0.045336,0.7396
138,77,0.21388,0.04398,0.74215
138,78,0.21335,0.042891,0.74376
138,79,0.21326,0.042076,0.74467
138,80,0.21346,0.041482,0.74506
138,81,0.21386,0.041064,0.74508
138,82,0.21435,0.040782,0.74487
138,83,0.21491,0.04058,0.74451
138,84,0.21557,0.04039,0.74404
138,85,0.2164,0.040154,0.74344
138,86,0.21748,0.039841,0.74268
138,87,0.21889,0.039426,0.74169
138,88,0.2207,0.038895,0.7404
138,89,0.22299,0.038248,0.73876
138,90,0.22579,0.037493,0.73672
138,91,0.22915,0.036646,0.73421
138,92,0.23309,0.035732,0.73118
138,93,0.23762,0.034775,0.7276
138,94,0.24272,0.033796,0.72349
138,95,0.24832,0.032812,0.71887
138,96,0.2544,0.031841,0.71376
138,97,0.2609,0.030905,0.70819
138,98,0.26777,0.030022,0.7022
138,99,0.27494,0.029206,0.69586
138,100,0.28232,0.028462,0.68922
138,101,0.28984,0.027811,0.68235
138,102,0.2974,0.027271,0.67533
138,103,0.30488,0.026864,0.66826
138,104,0.31217,0.026608,0.66123
138,105,0.31913,0.026523,0.65434
139,1,0.3476,0.01936,0.63304
139,2,0.35886,0.018989,0.62215
139,3,0.36965,0.018874,0.61148
139,4,0.37974,0.019049,0.60121
139,5,0.38886,0.019565,0.59157
139,6,0.39666,0.020505,0.58283
139,7,0.40273,0.021982,0.57528
139,8,0.40658,0.024137,0.56929
139,9,0.40763,0.027138,0.56523
139,10,0.40515,0.031168,0.56369
139,11,0.39815,0.036416,0.56543
139,12,0.38596,0.042887,0.57116
139,13,0.36817,0.050391,0.58144
139,14,0.34506,0.058322,0.59662
139,15,0.31814,0.065376,0.61649
139,16,0.28964,0.070421,0.63994
139,17,0.26239,0.072611,0.665
139,18,0.23875,0.071714,0.68954
139,19,0.22024,0.068289,0.71147
139,20,0.20697,0.063396,0.72963
139,21,0.19831,0.058065,0.74362
139,22,0.19343,0.05307,0.7535
139,23,0.19142,0.048809,0.75977
139,24,0.19152,0.045317,0.76316
139,25,0.19293,0.042725,0.76435
139,26,0.19503,0.040968,0.76401
139,27,0.19738,0.039925,0.7627
139,28,0.19955,0.039492,0.76096
139,29,0.20129,0.039528,0.75918
139,30,0.20255,0.039861,0.75759
139,31,0.20333,0.040339,0.75633
139,32,0.20374,0.040799,0.75546
139,33,0.20398,0.041109,0.75491
139,34,0.20431,0.041172,0.75452
139,35,0.20499,0.040926,0.75408
139,36,0.20628,0.040354,0.75337
139,37,0.20837,0.039471,0.75216
139,38,0.21137,0.038333,0.7503
139,39,0.21531,0.037004,0.74769
139,40,0.22024,0.035537,0.74422
139,41,0.22617,0.033996,0.73983
139,42,0.23306,0.032429,0.73451
139,43,0.24082,0.030871,0.72831
139,44,0.24934,0.029342,0.72131
139,45,0.25859,0.027858,0.71355
139,46,0.26848,0.026437,0.70508
139,47,0.27892,0.025093,0.69598
139,48,0.28983,0.023831,0.68634
139,49,0.30111,0.022665,0.67622
139,50,0.31266,0.021614,0.66573
139,51,0.32434,0.020699,0.65496
139,52,0.33604,0.019939,0.64402
139,53,0.3476,0.019359,0.63304
139,54,0.35886,0.018992,0.62214
139,55,0.36965,0.018873,0.61147
139,56,0.37974,0.019039,0.60122
139,57,0.38885,0.01955,0.5916
139,58,0.39664,0.020492,0.58286
139,59,0.40271,0.021977,0.57531
139,60,0.40659,0.02414,0.56927
139,61,0.4077,0.027135,0.56516
139,62,0.40515,0.03119,0.56366
139,63,0.39812,0.036441,0.56544
139,64,0.38594,0.042897,0.57117
139,65,0.36816,0.050397,0.58145
139,66,0.34508,0.058243,0.59667
139,67,0.31808,0.065353,0.61657
139,68,0.28954,0.070473,0.63999
139,69,0.26227,0.072681,0.66505
139,70,0.23866,0.071832,0.68951
139,71,0.22002,0.068413,0.71156
139,72,0.20661,0.063476,0.72991
139,73,0.19798,0.058116,0.7439
139,74,0.19322,0.053058,0.75372
139,75,0.19135,0.048688,0.75996
139,76,0.1915,0.04522,0.76328
139,77,0.19297,0.042635,0.76439
139,78,0.19515,0.040877,0.76397
139,79,0.19749,0.039872,0.76264
139,80,0.19964,0.039466,0.76089
139,81,0.20143,0.039507,0.75906
139,82,0.2027,0.039852,0.75745
139,83,0.20343,0.040341,0.75623
139,84,0.20379,0.040816,0.75539
139,85,0.204,0.041145,0.75485
139,86,0.20431,0.041216,0.75447
139,87,0.20499,0.040967,0.75404
139,88,0.20626,0.040386,0.75335
139,89,0.20829,0.039501,0.75221
139,90,0.21123,0.038356,0.75042
139,91,0.21519,0.037006,0.7478
139,92,0.22022,0.035516,0.74426
139,93,0.22623,0.033961,0.73981
139,94,0.23311,0.032401,0.73449
139,95,0.24086,0.030844,0.7283
139,96,0.24939,0.029321,0.72129
139,97,0.25864,0.027851,0.71351
139,98,0.26852,0.026438,0.70504
139,99,0.27897,0.02509,0.69594
139,100,0.28988,0.023828,0.6863
139,101,0.30115,0.022666,0.67618
139,102,0.31268,0.021621,0.6657
139,103,0.32436,0.020707,0.65493
139,104,0.33605,0.019945,0.644
139,105,0.34761,0.019363,0.63303
140,1,0.37137,0.013081,0.61555
140,2,0.38693,0.012227,0.60084
140,3,0.40223,0.011585,0.58619
140,4,0.41709,0.011182,0.57173
140,5,0.43132,0.011052,0.55763
140,6,0.44467,0.011247,0.54409
140,7,0.45682,0.011852,0.53133
140,8,0.46735,0.013007,0.51965
140,9,0.47562,0.014929,0.50945
140,10,0.48072,0.017962,0.50132
140,11,0.48122,0.022657,0.49612
140,12,0.47579,0.029517,0.4947
140,13,0.46024,0.040184,0.49957
140,14,0.43124,0.055274,0.51348
140,15,0.38867,0.073196,0.53813
140,16,0.3358,0.090166,0.57403
140,17,0.28094,0.10078,0.61828
140,18,0.2335,0.10162,0.66488
140,19,0.19889,0.093951,0.70715
140,20,0.17728,0.081988,0.74073
140,21,0.16585,0.069603,0.76455
140,22,0.16162,0.058891,0.77949
140,23,0.16239,0.050377,0.78723
140,24,0.16618,0.044167,0.78966
140,25,0.17166,0.039929,0.78841
140,26,0.17777,0.037337,0.7849
140,27,0.18368,0.036087,0.78024
140,28,0.18885,0.035906,0.77524
140,29,0.19283,0.03656,0.77061
140,30,0.19533,0.037792,0.76687
140,31,0.19643,0.039336,0.76424
140,32,0.19634,0.040901,0.76276
140,33,0.19549,0.042177,0.76233
140,34,0.19442,0.042938,0.76264
140,35,0.19369,0.043058,0.76326
140,36,0.19379,0.042513,0.7637
140,37,0.19512,0.041373,0.7635
140,38,0.19787,0.039767,0.76236
140,39,0.20207,0.037856,0.76007
140,40,0.20775,0.035762,0.75649
140,41,0.21484,0.033597,0.75157
140,42,0.22324,0.031434,0.74532
140,43,0.23284,0.029307,0.73786
140,44,0.24353,0.027241,0.72923
140,45,0.2552,0.025253,0.71955
140,46,0.26775,0.023351,0.7089
140,47,0.28109,0.021532,0.69737
140,48,0.29513,0.019806,0.68506
140,49,0.30974,0.018188,0.67208
140,50,0.32479,0.016692,0.65852
140,51,0.34018,0.015333,0.64449
140,52,0.35576,0.014124,0.63011
140,53,0.3714,0.013093,0.61551
140,54,0.38694,0.012249,0.60081
140,55,0.40225,0.011605,0.58615
140,56,0.41713,0.011189,0.57169
140,57,0.43136,0.011046,0.5576
140,58,0.44469,0.011239,0.54407
140,59,0.45683,0.01185,0.53132
140,60,0.46734,0.013018,0.51964
140,61,0.47565,0.014932,0.50942
140,62,0.48078,0.017953,0.50127
140,63,0.48125,0.022647,0.4961
140,64,0.47511,0.029772,0.49511
140,65,0.45953,0.040303,0.50017
140,66,0.43153,0.054825,0.51364
140,67,0.38977,0.072496,0.53773
140,68,0.33732,0.089504,0.57318
140,69,0.28238,0.10038,0.61723
140,70,0.23456,0.10167,0.66377
140,71,0.19945,0.094432,0.70612
140,72,0.17736,0.082498,0.74015
140,73,0.16555,0.070099,0.76435
140,74,0.16125,0.059196,0.77955
140,75,0.16195,0.050581,0.78747
140,76,0.16572,0.04428,0.79
140,77,0.17124,0.039966,0.78879
140,78,0.17739,0.037325,0.78529
140,79,0.18342,0.036026,0.78055
140,80,0.18869,0.035817,0.7755
140,81,0.19272,0.03645,0.77083
140,82,0.19533,0.037679,0.76699
140,83,0.19653,0.039235,0.76424
140,84,0.1965,0.040798,0.7627
140,85,0.19568,0.04209,0.76223
140,86,0.19461,0.042885,0.76251
140,87,0.19387,0.04304,0.76309
140,88,0.19397,0.042525,0.76351
140,89,0.19525,0.041405,0.76334
140,90,0.19791,0.039817,0.76227
140,91,0.20207,0.037905,0.76002
140,92,0.20774,0.035804,0.75645
140,93,0.21483,0.033631,0.75153
140,94,0.22321,0.031459,0.74533
140,95,0.2328,0.029325,0.73788
140,96,0.24347,0.02726,0.72927
140,97,0.25513,0.025273,0.7196
140,98,0.26769,0.023359,0.70895
140,99,0.28104,0.021535,0.69743
140,100,0.29507,0.019809,0.68512
140,101,0.30967,0.018192,0.67214
140,102,0.32473,0.016693,0.65858
140,103,0.34013,0.015329,0.64455
140,104,0.35572,0.014117,0.63016
140,105,0.37137,0.013077,0.61555
141,1,0.38887,0.0083529,0.60278
141,2,0.40749,0.0072745,0.58524
141,3,0.42591,0.0064001,0.56769
141,4,0.444,0.0057255,0.55028
141,5,0.46162,0.0052451,0.53313
141,6,0.47866,0.0049645,0.51638
141,7,0.49496,0.0049035,0.50014
141,8,0.51033,0.0051075,0.48457
141,9,0.52456,0.0056312,0.46981
141,10,0.53719,0.0066614,0.45615
141,11,0.54746,0.0085405,0.444
141,12,0.55408,0.011863,0.43405
141,13,0.5546,0.017893,0.42751
141,14,0.54399,0.029001,0.42701
141,15,0.51427,0.048752,0.43698
141,16,0.45577,0.080167,0.46406
141,17,0.36805,0.11747,0.51448
141,18,0.27291,0.14168,0.58541
141,19,0.19889,0.13989,0.66122
141,20,0.15516,0.11926,0.72558
141,21,0.13421,0.09448,0.77131
141,22,0.12785,0.072996,0.79916
141,23,0.12985,0.057042,0.81311
141,24,0.13663,0.046037,0.81733
141,25,0.14589,0.03887,0.81524
141,26,0.15615,0.034544,0.8093
141,27,0.16626,0.032315,0.80142
141,28,0.17539,0.031716,0.79289
141,29,0.18287,0.032417,0.78471
141,30,0.18816,0.034117,0.77772
141,31,0.19108,0.036516,0.77241
141,32,0.19173,0.039217,0.76905
141,33,0.19059,0.041737,0.76767
141,34,0.18846,0.043645,0.76789
141,35,0.18627,0.044614,0.76911
141,36,0.18492,0.044524,0.77055
141,37,0.18504,0.04344,0.77152
141,38,0.18698,0.041575,0.77144
141,39,0.19091,0.039193,0.7699
141,40,0.19682,0.036528,0.76665
141,41,0.20459,0.033768,0.76165
141,42,0.21403,0.031021,0.75495
141,43,0.22501,0.028346,0.74664
141,44,0.23737,0.025776,0.73686
141,45,0.25098,0.023308,0.72571
141,46,0.26573,0.020947,0.71332
141,47,0.28147,0.018703,0.69982
141,48,0.29807,0.016583,0.68535
141,49,0.31538,0.014599,0.67002
141,50,0.33328,0.012767,0.65395
141,51,0.3516,0.011108,0.63729
141,52,0.37017,0.0096341,0.62019
141,53,0.38885,0.0083519,0.6028
141,54,0.40748,0.0072677,0.58525
141,55,0.42591,0.0063854,0.5677
141,56,0.44402,0.0057069,0.55028
141,57,0.46165,0.0052314,0.53312
141,58,0.47869,0.0049535,0.51635
141,59,0.49501,0.0048881,0.50011
141,60,0.5104,0.0050813,0.48452
141,61,0.52458,0.0056339,0.46978
141,62,0.5372,0.006683,0.45612
141,63,0.54758,0.0085085,0.44391
141,64,0.55421,0.011835,0.43396
141,65,0.55478,0.017765,0.42745
141,66,0.54455,0.028713,0.42674
141,67,0.51427,0.04898,0.43675
141,68,0.45573,0.080326,0.46395
141,69,0.36752,0.11794,0.51454
141,70,0.27293,0.1416,0.58547
141,71,0.19905,0.1396,0.66136
141,72,0.15535,0.11907,0.72559
141,73,0.13463,0.094245,0.77112
141,74,0.12813,0.07295,0.79892
141,75,0.1301,0.057047,0.81285
141,76,0.13681,0.046083,0.81711
141,77,0.14602,0.038928,0.81505
141,78,0.15621,0.0346,0.80919
141,79,0.16629,0.032386,0.80132
141,80,0.17536,0.031784,0.79286
141,81,0.18279,0.032474,0.78474
141,82,0.18808,0.034172,0.77775
141,83,0.19097,0.036549,0.77248
141,84,0.1916,0.039231,0.76917
141,85,0.19047,0.041751,0.76778
141,86,0.18837,0.043645,0.76798
141,87,0.18622,0.044598,0.76918
141,88,0.18487,0.044488,0.77064
141,89,0.18502,0.043398,0.77159
141,90,0.18703,0.041528,0.77144
141,91,0.19098,0.039159,0.76986
141,92,0.19688,0.03651,0.76661
141,93,0.20463,0.03376,0.76161
141,94,0.21407,0.031024,0.75491
141,95,0.22505,0.028352,0.7466
141,96,0.23741,0.025775,0.73681
141,97,0.25102,0.023309,0.72567
141,98,0.26575,0.020954,0.7133
141,99,0.28149,0.018708,0.6998
141,100,0.29809,0.016586,0.68532
141,101,0.31542,0.014603,0.66998
141,102,0.3333,0.012772,0.65393
141,103,0.35161,0.01111,0.63728
141,104,0.37018,0.0096332,0.62019
141,105,0.38885,0.0083531,0.60279
142,1,0.40045,0.0051802,0.59437
142,2,0.4209,0.0041306,0.57497
142,3,0.44102,0.0033054,0.55567
142,4,0.46072,0.0026749,0.53661
142,5,0.4799,0.0022106,0.51789
142,6,0.49849,0.0018872,0.49962
142,7,0.51645,0.0016835,0.48186
142,8,0.53373,0.0015888,0.46468
142,9,0.55027,0.0016096,0.44812
142,10,0.56597,0.0017744,0.43225
142,11,0.5807,0.002142,0.41716
142,12,0.59408,0.0028935,0.40302
142,13,0.60544,0.0044003,0.39016
142,14,0.61315,0.007541,0.3793
142,15,0.61322,0.014589,0.37219
142,16,0.5957,0.031307,0.373
142,17,0.53953,0.06876,0.39171
142,18,0.42205,0.13282,0.44513
142,19,0.27385,0.18591,0.54024
142,20,0.16757,0.18286,0.64957
142,21,0.11753,0.14454,0.73793
142,22,0.10008,0.1049,0.79503
142,23,0.099089,0.075015,0.8259
142,24,0.10615,0.055174,0.83867
142,25,0.11731,0.042653,0.84004
142,26,0.13031,0.035115,0.83457
142,27,0.14374,0.030886,0.82537
142,28,0.15652,0.029005,0.81447
142,29,0.16778,0.028906,0.80332
142,30,0.17675,0.030206,0.79304
142,31,0.18294,0.032629,0.78443
142,32,0.1861,0.035798,0.7781
142,33,0.18645,0.039219,0.77433
142,34,0.18474,0.042298,0.77296
142,35,0.18211,0.044447,0.77344
142,36,0.17974,0.045299,0.77496
142,37,0.17868,0.044776,0.77654
142,38,0.17961,0.043095,0.77729
142,39,0.18293,0.040566,0.7765
142,40,0.18861,0.037568,0.77382
142,41,0.19649,0.034387,0.76912
142,42,0.20643,0.031167,0.7624
142,43,0.21822,0.028016,0.75376
142,44,0.23172,0.024971,0.74331
142,45,0.24676,0.022046,0.7312
142,46,0.26316,0.01926,0.71758
142,47,0.28074,0.016626,0.70264
142,48,0.29932,0.014162,0.68652
142,49,0.31874,0.01189,0.66937
142,50,0.33876,0.0098377,0.65141
142,51,0.35918,0.0080292,0.63279
142,52,0.37981,0.0064764,0.61371
142,53,0.40045,0.0051802,0.59437
142,54,0.4209,0.0041306,0.57497
142,55,0.44102,0.0033054,0.55567
142,56,0.46072,0.0026749,0.53661
142,57,0.4799,0.0022106,0.51789
142,58,0.49849,0.0018872,0.49962
142,59,0.51645,0.0016835,0.48186
142,60,0.53373,0.0015888,0.46468
142,61,0.55027,0.0016096,0.44812
142,62,0.56597,0.0017744,0.43225
142,63,0.5807,0.002142,0.41716
142,64,0.59408,0.0028935,0.40302
142,65,0.60544,0.0044003,0.39016
142,66,0.61315,0.007541,0.3793
142,67,0.61322,0.014589,0.37219
142,68,0.5957,0.031307,0.373
142,69,0.53953,0.06876,0.39171
142,70,0.42205,0.13282,0.44513
142,71,0.27385,0.18591,0.54024
142,72,0.16757,0.18286,0.64957
142,73,0.11753,0.14454,0.73793
142,74,0.10008,0.1049,0.79503
142,75,0.099089,0.075015,0.8259
142,76,0.10615,0.055174,0.83867
142,77,0.11731,0.042653,0.84004
142,78,0.13031,0.035115,0.83457
142,79,0.14374,0.030886,0.82537
142,80,0.15652,0.029005,0.81447
142,81,0.16778,0.028906,0.80332
142,82,0.17675,0.030206,0.79304
142,83,0.18294,0.032629,0.78443
142,84,0.1861,0.035798,0.7781
142,85,0.18645,0.039219,0.77433
142,86,0.18474,0.042298,0.77296
142,87,0.18211,0.044447,0.77344
142,88,0.17974,0.045299,0.77496
142,89,0.17868,0.044776,0.77654
142,90,0.17961,0.043095,0.77729
142,91,0.18293,0.040566,0.7765
142,92,0.18861,0.037568,0.77382
142,93,0.19649,0.034387,0.76912
142,94,0.20643,0.031167,0.7624
142,95,0.21822,0.028016,0.75376
142,96,0.23172,0.024971,0.74331
142,97,0.24676,0.022046,0.7312
142,98,0.26316,0.01926,0.71758
142,99,0.28074,0.016626,0.70264
142,100,0.29932,0.014162,0.68652
142,101,0.31874,0.01189,0.66937
142,102,0.33877,0.009839,0.6514
142,103,0.35919,0.0080314,0.63277
142,104,0.37982,0.0064793,0.6137
142,105,0.40045,0.0051838,0.59437
143,1,0.408,0.0031957,0.5888
143,2,0.42938,0.0023094,0.56831
143,3,0.45026,0.0016597,0.54808
143,4,0.47057,0.0011997,0.52823
143,5,0.49025,0.00088111,0.50887
143,6,0.50926,0.00066638,0.49007
143,7,0.52761,0.00052661,0.47186
143,8,0.54529,0.00044199,0.45427
143,9,0.5623,0.00039991,0.4373
143,10,0.57864,0.00039666,0.42096
143,11,0.5943,0.00044045,0.40526
143,12,0.60925,0.0005481,0.3902
143,13,0.62338,0.00078737,0.37583
143,14,0.63643,0.0013181,0.36226
143,15,0.64765,0.0025791,0.34977
143,16,0.65481,0.0059615,0.33923
143,17,0.65066,0.016051,0.33329
